employee_id,user_id,name,gender,blood_group,marital_status,national_id,tin_number,phone_number,personal_email,work_email,present_address,permanent_address,university,degree,cgpa,dept_id,job_id,job_title,job_level,work_mode,joining_date,status,exit_date,exit_reason,current_salary,manager_id,dob
692,User_692,Ahmed Bepari,Male,B+,Married,19936062429981,245133914305,8801517484362,ahmed.bepari93@gmail.com,ahmed.bepari692@banglabazaar.com,"House 6, Road 24, Malibagh, Dhaka","Village: Beparipur, District: Dhaka",AIUB,BSc in CSE,3.55,2,202,Procurement Officer,2,Hybrid,2021-10-30,Active,,,45727,905.0,1996-01-18
693,User_693,Zahid Akond,Male,A+,Single,20006629457948,522296665490,8801580428436,zahid.akond26@gmail.com,zahid.akond693@banglabazaar.com,"House 97, Road 2, Dhanmondi, Dhaka","Village: Akondpur, District: Noakhali",North South University,MBA,3.52,4,404,Regional Sales Manager,4,Hybrid,2020-10-07,Resigned,2021-11-29,Better Salary,151435,,1978-03-04
694,User_694,Fargana Molla,Female,O+,Married,19957195430789,363091048467,8801716450085,fargana.molla37@gmail.com,fargana.molla694@banglabazaar.com,"House 92, Road 8, Bashundhara, Dhaka","Village: Mollapur, District: Pabna",AIUB,M.Com,2.55,3,301,Production Assistant,1,On-Site,2020-05-14,Active,,,15615,,1996-08-21
695,User_695,Hassan Roy,Male,A+,Single,19913721273376,112385200094,8801751027762,hassan.roy60@gmail.com,hassan.roy695@banglabazaar.com,"House 55, Road 21, Banani, Dhaka","Village: Roypur, District: Chittagong",Rajshahi University,B.Sc in EEE,2.82,3,301,Production Assistant,1,On-Site,2022-01-22,Active,,,15872,,1999-03-21
696,User_696,Akram Majumder,Male,A+,Married,19905604894382,671337174324,8801328776544,akram.majumder88@gmail.com,akram.majumder696@banglabazaar.com,"House 139, Road 10, Baridhara, Dhaka","Village: Majumderpur, District: Tangail",IUB,BSc in CSE,3.44,5,504,Head of HR,5,Hybrid,2021-11-07,Resigned,2023-01-13,Work Pressure,213856,675.0,1974-05-20
697,User_697,Sharmin Sarkar,Female,A+,Married,19843654780217,597168023529,8801361990647,sharmin.sarkar87@gmail.com,sharmin.sarkar697@banglabazaar.com,"House 47, Road 17, Badda, Dhaka","Village: Sarkarpur, District: Chittagong",SUST,B.Com,3.95,2,201,Warehouse Associate,1,Hybrid,2021-02-27,Resigned,2023-11-15,Better Salary,22283,,1998-08-23
698,User_698,Sonia Dewan,Female,O+,Married,19982160541692,847825572637,8801814906452,sonia.dewan92@gmail.com,sonia.dewan698@banglabazaar.com,"House 95, Road 28, Banani, Dhaka","Village: Dewanpur, District: Chittagong",BRAC University,BSS in Economics,3.95,5,502,Talent Acquisition Specialist,2,Hybrid,2015-09-03,Active,,,50046,817.0,1989-07-20
699,User_699,Jannat Mridha,Female,A-,Married,19853577755347,812736607929,8801454370828,jannat.mridha10@gmail.com,jannat.mridha699@banglabazaar.com,"House 37, Road 27, Malibagh, Dhaka","Village: Mridhapur, District: Barisal",Rajshahi University,BBA,2.79,6,601,Support Staff,1,On-Site,2023-03-17,Active,,,16916,,1999-05-13
700,User_700,Salma Uddin,Female,A+,Single,19954397626928,926230000168,8801554623965,salma.uddin28@gmail.com,salma.uddin700@banglabazaar.com,"House 80, Road 22, Bashundhara, Dhaka","Village: Uddinpur, District: Khulna",BRAC University,B.Sc in EEE,3.81,3,301,Production Assistant,1,On-Site,2017-01-09,Active,,,15140,,1992-07-01
701,User_701,Ahmed Islam,Male,A+,Married,19971950936258,129616026206,8801417765444,ahmed.islam96@gmail.com,ahmed.islam701@banglabazaar.com,"House 85, Road 14, Malibagh, Dhaka","Village: Islampur, District: Rangpur",AUST,BSc in CSE,3.75,2,202,Procurement Officer,2,Hybrid,2016-06-30,Active,,,49688,80.0,1989-01-02
702,User_702,Rafique Majumder,Male,O+,Married,20003534286319,343599540408,8801668219410,rafique.majumder77@gmail.com,rafique.majumder702@banglabazaar.com,"House 60, Road 4, Mirpur, Dhaka","Village: Majumderpur, District: Tangail",Chittagong University,BSS in Economics,3.51,3,302,Machine Operator,1,On-Site,2020-11-22,Active,,,28721,,1996-02-15
703,User_703,Hasibul Ali,Male,A+,Married,19981355716178,583154014546,8801897975161,hasibul.ali40@gmail.com,hasibul.ali703@banglabazaar.com,"House 107, Road 28, Mohammadpur, Dhaka","Village: Alipur, District: Noakhali",North South University,B.Sc in EEE,3.82,1,102,Software Engineer,2,Hybrid,2019-06-12,Resigned,2020-04-21,Better Salary,61661,708.0,1990-01-15
704,User_704,Sumon Molla,Male,O+,Married,19816230047811,204268684321,8801779237632,sumon.molla12@gmail.com,sumon.molla704@banglabazaar.com,"House 115, Road 14, Gulshan, Dhaka","Village: Mollapur, District: Barisal",IUB,MBA,3.7,3,301,Production Assistant,1,On-Site,2022-01-17,Active,,,16951,,1995-03-29
705,User_705,Salma Sarkar,Female,B+,Divorced,19864970262546,700309226630,8801443429163,salma.sarkar42@gmail.com,salma.sarkar705@banglabazaar.com,"House 142, Road 4, Bashundhara, Dhaka","Village: Sarkarpur, District: Chittagong",East West University,M.Com,2.62,5,502,Talent Acquisition Specialist,2,Hybrid,2020-10-30,Active,,,53677,280.0,1993-05-21
706,User_706,Riad Pramanik,Male,O-,Married,19983171497295,834710425091,8801573052112,riad.pramanik67@gmail.com,riad.pramanik706@banglabazaar.com,"House 88, Road 22, Gulshan, Dhaka","Village: Pramanikpur, District: Sylhet",East West University,BBA,2.71,3,301,Production Assistant,1,On-Site,2018-10-25,Active,,,15231,,1996-04-22
707,User_707,Tawhid Patwary,Male,B+,Married,19955935883051,945179845900,8801835584932,tawhid.patwary24@gmail.com,tawhid.patwary707@banglabazaar.com,"House 101, Road 22, Baridhara, Dhaka","Village: Patwarypur, District: Faridpur",Dhaka University,B.Com,3.7,3,302,Machine Operator,1,On-Site,2021-11-25,Active,,,28580,,1997-04-08
708,User_708,Mina Dewan,Female,A+,Married,19915628704883,666183499021,8801778144956,mina.dewan61@gmail.com,mina.dewan708@banglabazaar.com,"House 147, Road 23, Gulshan, Dhaka","Village: Dewanpur, District: Khulna",North South University,M.Com,3.83,1,103,Senior Software Engineer,3,Hybrid,2021-11-01,Active,,,101473,1249.0,1988-12-27
709,User_709,Sumon Rahman,Male,O-,Married,19956638491244,782277092090,8801828753527,sumon.rahman59@gmail.com,sumon.rahman709@banglabazaar.com,"House 74, Road 25, Mirpur, Dhaka","Village: Rahmanpur, District: Barisal",SUST,B.Com,3.8,4,401,Sales Associate,1,Hybrid,2016-07-16,Resigned,2019-09-08,Higher Studies,24031,,1993-05-24
710,User_710,Sumon Akond,Male,A+,Married,19937600566467,291478401167,8801659160555,sumon.akond13@gmail.com,sumon.akond710@banglabazaar.com,"House 122, Road 25, Mohammadpur, Dhaka","Village: Akondpur, District: Barisal",East West University,M.Com,3.08,2,201,Warehouse Associate,1,Hybrid,2020-04-12,Active,,,20458,,1995-11-13
711,User_711,Jannat Sheikh,Female,A+,Married,19969576072166,423378947937,8801962481283,jannat.sheikh44@gmail.com,jannat.sheikh711@banglabazaar.com,"House 50, Road 15, Rampura, Dhaka","Village: Sheikhpur, District: Barisal",AUST,B.Sc in EEE,3.41,3,302,Machine Operator,1,On-Site,2020-09-13,Active,,,26239,,1997-07-08
712,User_712,Shabnam Roy,Female,A+,Married,19978932293955,237802299531,8801469454150,shabnam.roy45@gmail.com,shabnam.roy712@banglabazaar.com,"House 77, Road 2, Gulshan, Dhaka","Village: Roypur, District: Barisal",SUST,M.Com,2.53,5,501,Admin Assistant,1,Hybrid,2021-08-16,Active,,,25675,,1998-12-11
713,User_713,Rumana Chowdhury,Female,B+,Single,19854030304154,418714511651,8801764901193,rumana.chowdhury41@gmail.com,rumana.chowdhury713@banglabazaar.com,"House 130, Road 16, Uttara, Dhaka","Village: Chowdhurypur, District: Barisal",SUST,MSc in CSE,3.49,3,302,Machine Operator,1,On-Site,2020-04-26,Resigned,2023-03-08,Personal Issue,28294,,1993-12-01
714,User_714,Masud Ali,Male,O+,Single,20007150268734,781444869276,8801522974801,masud.ali51@gmail.com,masud.ali714@banglabazaar.com,"House 95, Road 2, Bashundhara, Dhaka","Village: Alipur, District: Chittagong",Chittagong University,B.Sc in EEE,3.87,1,102,Software Engineer,2,Hybrid,2015-01-17,Active,,,63801,48.0,1987-06-06
715,User_715,Fahima Bhuiyan,Female,B+,Single,19835928801100,982904418553,8801586391927,fahima.bhuiyan15@gmail.com,fahima.bhuiyan715@banglabazaar.com,"House 141, Road 10, Baridhara, Dhaka","Village: Bhuiyanpur, District: Comilla",SUST,MBA,3.44,6,602,Senior Technician,2,On-Site,2019-04-20,Resigned,2021-05-25,Personal Issue,36409,778.0,1988-05-19
716,User_716,Sakib Sheikh,Male,A+,Single,20009141773107,663179483648,8801985312132,sakib.sheikh96@gmail.com,sakib.sheikh716@banglabazaar.com,"House 146, Road 3, Baridhara, Dhaka","Village: Sheikhpur, District: Tangail",BRAC University,MSc in CSE,2.95,1,101,IT Support Specialist,1,Hybrid,2019-05-29,Active,,,31583,,1993-05-30
717,User_717,Luna Hossain,Female,O-,Single,20007164746949,308012082755,8801510016446,luna.hossain21@gmail.com,luna.hossain717@banglabazaar.com,"House 141, Road 16, Gulshan, Dhaka","Village: Hossainpur, District: Chittagong",North South University,M.Com,2.74,5,502,Talent Acquisition Specialist,2,Hybrid,2019-03-12,Active,,,53432,309.0,1991-08-25
718,User_718,Luna Dewan,Female,B+,Married,19923089745689,690440773054,8801646986572,luna.dewan44@gmail.com,luna.dewan718@banglabazaar.com,"House 80, Road 23, Bashundhara, Dhaka","Village: Dewanpur, District: Rajshahi",AUST,MBA,3.35,3,301,Production Assistant,1,On-Site,2023-07-17,Active,,,15876,,1998-05-06
719,User_719,Nayeem Barua,Male,O+,Divorced,19932218418085,292958894605,8801681061988,nayeem.barua13@gmail.com,nayeem.barua719@banglabazaar.com,"House 6, Road 27, Rampura, Dhaka","Village: Baruapur, District: Jessore",AUST,B.Sc in EEE,3.11,1,102,Software Engineer,2,Hybrid,2021-04-01,Active,,,66069,487.0,1995-06-11
720,User_720,Sajid Mridha,Male,AB+,Single,19924501952023,237386875479,8801835450987,sajid.mridha81@gmail.com,sajid.mridha720@banglabazaar.com,"House 62, Road 9, Mirpur, Dhaka","Village: Mridhapur, District: Mymensingh",Rajshahi University,BSS in Economics,2.99,2,202,Procurement Officer,2,Hybrid,2020-05-04,Active,,,47459,1047.0,1994-12-28
721,User_721,Mustafizur Patwary,Male,B+,Married,19877191059872,164109723412,8801367177241,mustafizur.patwary13@gmail.com,mustafizur.patwary721@banglabazaar.com,"House 56, Road 7, Gulshan, Dhaka","Village: Patwarypur, District: Pabna",IUB,BBA,2.66,1,102,Software Engineer,2,Hybrid,2021-11-01,Active,,,62210,981.0,1996-09-02
722,User_722,Ritu Rahman,Female,B+,Married,19981291586907,428172804197,8801465031335,ritu.rahman84@gmail.com,ritu.rahman722@banglabazaar.com,"House 115, Road 21, Mohammadpur, Dhaka","Village: Rahmanpur, District: Faridpur",AIUB,MSc in CSE,2.71,6,602,Senior Technician,2,On-Site,2015-06-16,Active,,,39364,731.0,1986-03-05
723,User_723,Mashrafe Sikder,Male,O+,Married,19981963193114,640146518539,8801342750623,mashrafe.sikder28@gmail.com,mashrafe.sikder723@banglabazaar.com,"House 57, Road 20, Baridhara, Dhaka","Village: Sikderpur, District: Chittagong",Chittagong University,BSS in Economics,2.97,4,401,Sales Associate,1,Hybrid,2016-08-21,Active,,,23198,,1993-07-29
724,User_724,Akram Chakma,Male,B-,Single,20009764680669,250452267452,8801530362941,akram.chakma93@gmail.com,akram.chakma724@banglabazaar.com,"House 113, Road 3, Mirpur, Dhaka","Village: Chakmapur, District: Dhaka",Chittagong University,BSc in CSE,3.7,3,301,Production Assistant,1,On-Site,2023-10-28,Active,,,15563,,1999-01-11
725,User_725,Lata Biswas,Female,B+,Married,19907073418982,869209372783,8801352137234,lata.biswas28@gmail.com,lata.biswas725@banglabazaar.com,"House 76, Road 3, Baridhara, Dhaka","Village: Biswaspur, District: Rangpur",North South University,BBA,3.59,3,303,Quality Control Engineer,2,On-Site,2021-02-18,Resigned,2023-07-17,Better Salary,47518,307.0,1993-07-06
726,User_726,Soumya Chakma,Male,A-,Single,19975172600913,960819608319,8801821797123,soumya.chakma68@gmail.com,soumya.chakma726@banglabazaar.com,"House 84, Road 26, Badda, Dhaka","Village: Chakmapur, District: Pabna",BUET,MSc in CSE,2.78,1,101,IT Support Specialist,1,Hybrid,2023-07-21,Active,,,34176,,1997-04-11
727,User_727,Masud Barua,Male,A+,Married,19917731118506,597689228645,8801379997748,masud.barua15@gmail.com,masud.barua727@banglabazaar.com,"House 55, Road 7, Uttara, Dhaka","Village: Baruapur, District: Rajshahi",AUST,B.Sc in EEE,2.86,3,301,Production Assistant,1,On-Site,2021-05-01,Active,,,17214,,1998-04-21
728,User_728,Mominul Sheikh,Male,O+,Married,19821086056156,803240157732,8801977745929,mominul.sheikh50@gmail.com,mominul.sheikh728@banglabazaar.com,"House 104, Road 9, Bashundhara, Dhaka","Village: Sheikhpur, District: Rangpur",East West University,MSc in CSE,2.66,4,401,Sales Associate,1,Hybrid,2022-10-08,Active,,,24234,,1996-06-30
729,User_729,Taijul Talukder,Male,O+,Married,19924670605729,560171302937,8801695139800,taijul.talukder90@gmail.com,taijul.talukder729@banglabazaar.com,"House 37, Road 7, Mohammadpur, Dhaka","Village: Talukderpur, District: Rangpur",BRAC University,MSc in CSE,3.24,3,301,Production Assistant,1,On-Site,2023-07-24,Active,,,15509,,1996-09-23
730,User_730,Rahim Dewan,Male,A-,Married,19991527667034,927518887729,8801664374788,rahim.dewan40@gmail.com,rahim.dewan730@banglabazaar.com,"House 124, Road 12, Mirpur, Dhaka","Village: Dewanpur, District: Sylhet",Rajshahi University,MBA,3.78,2,201,Warehouse Associate,1,Hybrid,2015-05-14,Active,,,21805,,1991-04-28
731,User_731,Murshida Chakma,Female,O+,Single,19993784428830,552897390539,8801626951378,murshida.chakma16@gmail.com,murshida.chakma731@banglabazaar.com,"House 128, Road 2, Gulshan, Dhaka","Village: Chakmapur, District: Tangail",AUST,B.Sc in EEE,3.87,6,603,Head of Facilities,5,On-Site,2022-07-12,Active,,,155263,170.0,1980-05-17
732,User_732,Riad Bhuiyan,Male,A+,Married,19894747040047,965534624955,8801370658781,riad.bhuiyan21@gmail.com,riad.bhuiyan732@banglabazaar.com,"House 124, Road 16, Mohammadpur, Dhaka","Village: Bhuiyanpur, District: Sylhet",Chittagong University,BSc in CSE,2.76,3,302,Machine Operator,1,On-Site,2021-03-19,Active,,,26399,,1996-05-21
733,User_733,Sharmin Islam,Female,B+,Married,19934052662311,677160589464,8801877258246,sharmin.islam55@gmail.com,sharmin.islam733@banglabazaar.com,"House 136, Road 19, Rampura, Dhaka","Village: Islampur, District: Rajshahi",Chittagong University,MSc in CSE,3.05,1,102,Software Engineer,2,Hybrid,2023-07-04,Active,,,64101,606.0,1992-08-21
734,User_734,Tamim Bepari,Male,O+,Married,19874142807157,455165239014,8801892942908,tamim.bepari52@gmail.com,tamim.bepari734@banglabazaar.com,"House 31, Road 16, Uttara, Dhaka","Village: Beparipur, District: Bogra",Rajshahi University,M.Com,3.61,3,301,Production Assistant,1,On-Site,2021-10-11,Active,,,16735,,1997-01-21
735,User_735,Ahmed Gazi,Male,A+,Married,19923983370040,514290890794,8801867539596,ahmed.gazi85@gmail.com,ahmed.gazi735@banglabazaar.com,"House 133, Road 27, Uttara, Dhaka","Village: Gazipur, District: Dhaka",SUST,B.Sc in EEE,3.46,5,502,Talent Acquisition Specialist,2,Hybrid,2021-11-30,Active,,,54489,430.0,1992-09-11
736,User_736,Tawhid Rahman,Male,A-,Married,19914318895591,756942497465,8801434647228,tawhid.rahman93@gmail.com,tawhid.rahman736@banglabazaar.com,"House 113, Road 1, Banani, Dhaka","Village: Rahmanpur, District: Faridpur",AUST,BSS in Economics,2.81,5,501,Admin Assistant,1,Hybrid,2021-01-08,Active,,,26486,,1996-06-25
737,User_737,Rafiq Hossain,Male,O+,Single,19942538102838,725437812774,8801392232194,rafiq.hossain65@gmail.com,rafiq.hossain737@banglabazaar.com,"House 29, Road 27, Dhanmondi, Dhaka","Village: Hossainpur, District: Jessore",IUB,BSc in CSE,3.6,6,601,Support Staff,1,On-Site,2016-11-06,Active,,,16745,,1994-08-11
738,User_738,Liton Alam,Male,A+,Married,19957754809155,467417990372,8801452015223,liton.alam73@gmail.com,liton.alam738@banglabazaar.com,"House 28, Road 1, Bashundhara, Dhaka","Village: Alampur, District: Comilla",East West University,BSS in Economics,2.69,3,302,Machine Operator,1,On-Site,2022-09-12,Active,,,25926,,1998-07-16
739,User_739,Hasibul Akond,Male,O+,Married,19861428582357,923299902998,8801513028815,hasibul.akond80@gmail.com,hasibul.akond739@banglabazaar.com,"House 26, Road 3, Mirpur, Dhaka","Village: Akondpur, District: Sylhet",Rajshahi University,BSS in Economics,3.85,5,501,Admin Assistant,1,Hybrid,2022-09-29,Active,,,26185,,1998-10-01
740,User_740,Khadija Mridha,Female,A+,Married,19985000174045,438704108254,8801746842429,khadija.mridha93@gmail.com,khadija.mridha740@banglabazaar.com,"House 73, Road 1, Rampura, Dhaka","Village: Mridhapur, District: Rangpur",AUST,B.Sc in EEE,3.85,6,601,Support Staff,1,On-Site,2015-09-26,Active,,,18127,,1992-08-11
741,User_741,Taijul Mridha,Male,O+,Single,19809509956364,896419122535,8801851298814,taijul.mridha87@gmail.com,taijul.mridha741@banglabazaar.com,"House 53, Road 4, Banani, Dhaka","Village: Mridhapur, District: Noakhali",Chittagong University,BSS in Economics,2.51,4,404,Regional Sales Manager,4,Hybrid,2020-09-26,Active,,,155309,,1984-09-11
742,User_742,Rubel Dewan,Male,O-,Married,19989703921272,212906658403,8801623871727,rubel.dewan37@gmail.com,rubel.dewan742@banglabazaar.com,"House 77, Road 3, Baridhara, Dhaka","Village: Dewanpur, District: Dhaka",Rajshahi University,MSc in CSE,3.28,3,301,Production Assistant,1,On-Site,2021-09-04,Resigned,2022-06-21,Work Pressure,16417,,1994-11-28
743,User_743,Rina Roy,Female,O-,Married,19983140735471,629692387170,8801725675024,rina.roy22@gmail.com,rina.roy743@banglabazaar.com,"House 7, Road 8, Mirpur, Dhaka","Village: Roypur, District: Noakhali",East West University,B.Sc in EEE,2.94,4,402,Sales Executive,2,Hybrid,2020-04-11,Resigned,2020-11-25,Work Pressure,46153,1104.0,1991-01-17
744,User_744,Sakib Mia,Male,AB-,Married,19882325424886,787991637153,8801379260574,sakib.mia51@gmail.com,sakib.mia744@banglabazaar.com,"House 53, Road 28, Mirpur, Dhaka","Village: Miapur, District: Rangpur",North South University,BBA,3.77,1,101,IT Support Specialist,1,Hybrid,2020-12-01,Resigned,2021-08-16,Higher Studies,31170,,1997-03-08
745,User_745,Fargana Pal,Female,B+,Married,19839956593254,476905647172,8801597343254,fargana.pal43@gmail.com,fargana.pal745@banglabazaar.com,"House 45, Road 2, Malibagh, Dhaka","Village: Palpur, District: Rajshahi",East West University,B.Com,2.6,5,501,Admin Assistant,1,Hybrid,2022-02-11,Active,,,25616,,1997-10-18
746,User_746,Ahmed Roy,Male,B+,Single,19923063404409,894931152633,8801729855057,ahmed.roy84@gmail.com,ahmed.roy746@banglabazaar.com,"House 135, Road 14, Rampura, Dhaka","Village: Roypur, District: Noakhali",BUET,BBA,3.11,4,401,Sales Associate,1,Hybrid,2023-11-14,Active,,,23480,,1999-07-01
747,User_747,Sabbir Pramanik,Male,A+,Single,19844109476243,612135752402,8801789187951,sabbir.pramanik73@gmail.com,sabbir.pramanik747@banglabazaar.com,"House 113, Road 26, Malibagh, Dhaka","Village: Pramanikpur, District: Mymensingh",North South University,M.Com,2.94,6,601,Support Staff,1,On-Site,2022-11-23,Active,,,18030,,1998-06-01
748,User_748,Kamal Gazi,Male,B+,Single,19916741564552,106365647808,8801654937648,kamal.gazi12@gmail.com,kamal.gazi748@banglabazaar.com,"House 132, Road 24, Badda, Dhaka","Village: Gazipur, District: Mymensingh",IUB,MSc in CSE,3.63,1,101,IT Support Specialist,1,Hybrid,2021-05-20,Active,,,30535,,1995-07-11
749,User_749,Sakib Pal,Male,B+,Married,19866956308852,179041115586,8801769806034,sakib.pal39@gmail.com,sakib.pal749@banglabazaar.com,"House 82, Road 2, Bashundhara, Dhaka","Village: Palpur, District: Barisal",North South University,MSc in CSE,2.79,1,101,IT Support Specialist,1,Hybrid,2022-11-27,Active,,,30373,,1996-09-07
750,User_750,Tawhid Ahmed,Male,A+,Single,19992333782407,859880081899,8801355173412,tawhid.ahmed53@gmail.com,tawhid.ahmed750@banglabazaar.com,"House 53, Road 14, Banani, Dhaka","Village: Ahmedpur, District: Chittagong",Rajshahi University,BSc in CSE,3.6,4,401,Sales Associate,1,Hybrid,2022-07-24,Active,,,24427,,1998-04-13
